Ghi chu:,Water Level (m)- Muc nuoc; Rainfall (mm)-Luong mua; ,,,,,,,,,,,,,,,,,,,,,,,,,
,RF_KienGiang,RF_LeThuy,RF_DongHoi,WL_KienGiang,WL_LeThuy,WL_DongHoi,,RF_KienGiang (t-2),RF_KienGiang (t-1),RF_KienGiang (t),RF_LeThuy (t-2),RF_LeThuy (t-1),RF_LeThuy (t),RF_LeThuy (t+1),RF_DongHoi (t-2),RF_DongHoi (t-1),RF_DongHoi (t),WL_KienGiang (t-2),WL_KienGiang (t-1),WL_KienGiang (t),WL_LeThuy (t-2),WL_LeThuy (t-1),WL_LeThuy (t),WL_DongHoi (t-2),WL_DongHoi (t-1),WL_DongHoi (t)
10/16/2022 14:00,0,0,0,8.61,2.85,1.02,,0,0,0,0,0,0,0,0,0,0,8.61,8.46,8.32,2.85,2.81,2.78,1.02,0.87,0.73
10/16/2022 15:00,0,0,0,8.46,2.81,0.87,,0,0,0,0,0,0,0,0,0,0,8.46,8.32,8.23,2.81,2.78,2.75,0.87,0.73,0.82
10/16/2022 16:00,0,0,0,8.32,2.78,0.73,,0,0,0,0,0,0,0,0,0,0,8.32,8.23,8.13,2.78,2.75,2.73,0.73,0.82,0.92
10/16/2022 17:00,0,0,0,8.23,2.75,0.82,,0,0,0,0,0,0,0,0,0,0,8.23,8.13,8.04,2.75,2.73,2.7,0.82,0.92,1.01
10/16/2022 18:00,0,0,0,8.13,2.73,0.92,,0,0,0,0,0,0,0,0,0,0,8.13,8.04,7.98,2.73,2.7,2.67,0.92,1.01,0.8
10/16/2022 19:00,0,0,0,8.04,2.7,1.01,,0,0,0,0,0,0,0,0,0,0,8.04,7.98,7.91,2.7,2.67,2.65,1.01,0.8,0.59
10/16/2022 20:00,0,0,0,7.98,2.67,0.8,,0,0,0,0,0,0,0,0,0,0,7.98,7.91,7.85,2.67,2.65,2.62,0.8,0.59,0.38
10/16/2022 21:00,0,0,0,7.91,2.65,0.59,,0,0,0,0,0,0,0,0,0,0,7.91,7.85,7.8,2.65,2.62,2.6,0.59,0.38,0.41
10/16/2022 22:00,0,0,0,7.85,2.62,0.38,,0,0,0,0,0,0,0,0,0,0,7.85,7.8,7.76,2.62,2.6,2.57,0.38,0.41,0.45
10/16/2022 23:00,0,0,0,7.8,2.6,0.41,,0,0,0,0,0,0,0,0,0,0,7.8,7.76,7.71,2.6,2.57,2.55,0.41,0.45,0.48
10/17/2022 0:00,0,0,0,7.76,2.57,0.45,,0,0,0,0,0,0,0,0,0,0.2,7.76,7.71,7.67,2.57,2.55,2.52,0.45,0.48,0.56
10/17/2022 1:00,0,0,0,7.71,2.55,0.48,,0,0,0,0,0,0,0,0,0.2,0,7.71,7.67,7.63,2.55,2.52,2.5,0.48,0.56,0.65
10/17/2022 2:00,0,0,0.2,7.67,2.52,0.56,,0,0,0,0,0,0,0,0.2,0,0,7.67,7.63,7.59,2.52,2.5,2.47,0.56,0.65,0.73
10/17/2022 3:00,0,0,0,7.63,2.5,0.65,,0,0,0,0,0,0,0,0,0,0,7.63,7.59,7.56,2.5,2.47,2.45,0.65,0.73,0.8
10/17/2022 4:00,0,0,0,7.59,2.47,0.73,,0,0,0,0,0,0,0,0,0,0,7.59,7.56,7.52,2.47,2.45,2.43,0.73,0.8,0.88
10/17/2022 5:00,0,0,0,7.56,2.45,0.8,,0,0,0,0,0,0,0,0,0,0,7.56,7.52,7.49,2.45,2.43,2.41,0.8,0.88,0.95
10/17/2022 6:00,0,0,0,7.52,2.43,0.88,,0,0,0,0,0,0,0,0,0,0,7.52,7.49,7.46,2.43,2.41,2.39,0.88,0.95,0.94
10/17/2022 7:00,0,0,0,7.49,2.41,0.95,,0,0,0,0,0,0,0,0,0,0,7.49,7.46,7.44,2.41,2.39,2.38,0.95,0.94,0.93
10/17/2022 8:00,0,0,0,7.46,2.39,0.94,,0,0,0,0,0,0,0,0,0,0,7.46,7.44,7.41,2.39,2.38,2.36,0.94,0.93,0.92
10/17/2022 9:00,0,0,0,7.44,2.38,0.93,,0,0,0,0,0,0,0,0,0,0,7.44,7.41,7.39,2.38,2.36,2.35,0.93,0.92,0.89
10/17/2022 10:00,0,0,0,7.41,2.36,0.92,,0,0,0,0,0,0,0,0,0,0,7.41,7.39,7.36,2.36,2.35,2.33,0.92,0.89,0.86
10/17/2022 11:00,0,0,0,7.39,2.35,0.89,,0,0,0,0,0,0,0,0,0,0,7.39,7.36,7.34,2.35,2.33,2.32,0.89,0.86,0.83
10/17/2022 12:00,0,0,0,7.36,2.33,0.86,,0,0,0,0,0,0,0,0,0,0,7.36,7.34,7.32,2.33,2.32,2.3,0.86,0.83,0.79
10/17/2022 13:00,0,0,0,7.34,2.32,0.83,,0,0,0,0,0,0,0,0,0,0,7.34,7.32,7.29,2.32,2.3,2.27,0.83,0.79,0.76
10/17/2022 14:00,0,0,0,7.32,2.3,0.79,,0,0,0,0,0,0,0,0,0,0,7.32,7.29,7.27,2.3,2.27,2.25,0.79,0.76,0.72
10/17/2022 15:00,0,0,0,7.29,2.27,0.76,,0,0,0,0,0,0,0,0,0,0,7.29,7.27,7.25,2.27,2.25,2.23,0.76,0.72,0.61
10/17/2022 16:00,0,0,0,7.27,2.25,0.72,,0,0,0,0,0,0,0,0,0,0,7.27,7.25,7.22,2.25,2.23,2.21,0.72,0.61,0.51
10/17/2022 17:00,0,0,0,7.25,2.23,0.61,,0,0,0,0,0,0,0,0,0,0,7.25,7.22,7.2,2.23,2.21,2.19,0.61,0.51,0.4
10/17/2022 18:00,0,0,0,7.22,2.21,0.51,,0,0,0,0,0,0,0,0,0,0,7.22,7.2,7.18,2.21,2.19,2.17,0.51,0.4,0.32
10/17/2022 19:00,0,0,0,7.2,2.19,0.4,,0,0,0,0,0,0,0,0,0,0,7.2,7.18,7.17,2.19,2.17,2.15,0.4,0.32,0.25
10/17/2022 20:00,0,0,0,7.18,2.17,0.32,,0,0,0,0,0,0,0,0,0,0,7.18,7.17,7.15,2.17,2.15,2.13,0.32,0.25,0.17
10/17/2022 21:00,0,0,0,7.17,2.15,0.25,,0,0,0,0,0,0,0,0,0,0,7.17,7.15,7.13,2.15,2.13,2.11,0.25,0.17,0.2
10/17/2022 22:00,0,0,0,7.15,2.13,0.17,,0,0,0,0,0,0,0,0,0,0,7.15,7.13,7.12,2.13,2.11,2.1,0.17,0.2,0.24
10/17/2022 23:00,0,0,0,7.13,2.11,0.2,,0,0,0,0,0,0,0,0,0,0,7.13,7.12,7.1,2.11,2.1,2.08,0.2,0.24,0.27
10/18/2022 0:00,0,0,0,7.12,2.1,0.24,,0,0,0,0,0,0,0,0,0,0,7.12,7.1,7.09,2.1,2.08,2.06,0.24,0.27,0.37
10/18/2022 1:00,0,0,0,7.1,2.08,0.27,,0,0,0,0,0,0,0,0,0,0,7.1,7.09,7.07,2.08,2.06,2.05,0.27,0.37,0.48
10/18/2022 2:00,0,0,0,7.09,2.06,0.37,,0,0,0,0,0,0,0,0,0,0,7.09,7.07,7.06,2.06,2.05,2.03,0.37,0.48,0.58
10/18/2022 3:00,0,0,0,7.07,2.05,0.48,,0,0,0,0,0,0,0,0,0,0,7.07,7.06,7.05,2.05,2.03,2.01,0.48,0.58,0.72
10/18/2022 4:00,0,0,0,7.06,2.03,0.58,,0,0,0,0,0,0,0,0,0,0,7.06,7.05,7.03,2.03,2.01,2,0.58,0.72,0.86
10/18/2022 5:00,0,0,0,7.05,2.01,0.72,,0,0,0,0,0,0,0,0,0,0,7.05,7.03,7.02,2.01,2,1.98,0.72,0.86,1
10/18/2022 6:00,0,0,0,7.03,2,0.86,,0,0,0,0,0,0,0,0,0,0,7.03,7.02,7.01,2,1.98,1.96,0.86,1,1.03
10/18/2022 7:00,0,0,0,7.02,1.98,1,,0,0,0,0,0,0,0,0,0,0,7.02,7.01,6.99,1.98,1.96,1.95,1,1.03,1.07
10/18/2022 8:00,0,0,0,7.01,1.96,1.03,,0,0,0,0,0,0,0,0,0,0,7.01,6.99,6.98,1.96,1.95,1.93,1.03,1.07,1.1
10/18/2022 9:00,0,0,0,6.99,1.95,1.07,,0,0,0,0,0,0,0,0,0,0,6.99,6.98,6.97,1.95,1.93,1.92,1.07,1.1,1.06
10/18/2022 10:00,0,0,0,6.98,1.93,1.1,,0,0,0,0,0,0,0,0,0,0,6.98,6.97,6.95,1.93,1.92,1.9,1.1,1.06,1.01
10/18/2022 11:00,0,0,0,6.97,1.92,1.06,,0,0,0,0,0,0,0,0,0,0,6.97,6.95,6.94,1.92,1.9,1.89,1.06,1.01,0.97
10/18/2022 12:00,0,0,0,6.95,1.9,1.01,,0,0,0,0,0,0,0,0,0,0,6.95,6.94,6.92,1.9,1.89,1.87,1.01,0.97,0.94
10/18/2022 13:00,0,0,0,6.94,1.89,0.97,,0,0,0,0,0,0,0,0,0,0,6.94,6.92,6.91,1.89,1.87,1.86,0.97,0.94,0.92
10/18/2022 14:00,0,0,0,6.92,1.87,0.94,,0,0,0,0,0,0,0,0,0,0,6.92,6.91,6.89,1.87,1.86,1.84,0.94,0.92,0.89
10/18/2022 15:00,0,0,0,6.91,1.86,0.92,,0,0,0,0,0,0,0,0,0,0,6.91,6.89,6.88,1.86,1.84,1.83,0.92,0.89,0.81
10/18/2022 16:00,0,0,0,6.89,1.84,0.89,,0,0,0,0,0,0,0,0,0,0,6.89,6.88,6.87,1.84,1.83,1.81,0.89,0.81,0.72
10/18/2022 17:00,0,0,0,6.88,1.83,0.81,,0,0,0,0,0,0,0,0,0,0,6.88,6.87,6.86,1.83,1.81,1.8,0.81,0.72,0.64
10/18/2022 18:00,0,0,0,6.87,1.81,0.72,,0,0,0,0,0,0,0,0,0,0,6.87,6.86,6.85,1.81,1.8,1.79,0.72,0.64,0.56
10/18/2022 19:00,0,0,0,6.86,1.8,0.64,,0,0,0,0,0,0,0,0,0,0,6.86,6.85,6.84,1.8,1.79,1.77,0.64,0.56,0.49
10/18/2022 20:00,0,0,0,6.85,1.79,0.56,,0,0,0,0,0,0,0,0,0,0,6.85,6.84,6.83,1.79,1.77,1.76,0.56,0.49,0.41
10/18/2022 21:00,0,0,0,6.84,1.77,0.49,,0,0,0,0,0,0,0,0,0,0,6.84,6.83,6.82,1.77,1.76,1.75,0.49,0.41,0.45
10/18/2022 22:00,0,0,0,6.83,1.76,0.41,,0,0,0,0,0,0,1,0,0,0,6.83,6.82,6.81,1.76,1.75,1.73,0.41,0.45,0.48
10/18/2022 23:00,0,0,0,6.82,1.75,0.45,,0,0,1,0,0,1,0.2,0,0,0.2,6.82,6.81,6.8,1.75,1.73,1.72,0.45,0.48,0.52
10/19/2022 0:00,0,0,0,6.81,1.73,0.48,,0,1,0.2,0,1,0.2,0,0,0.2,0,6.81,6.8,6.79,1.73,1.72,1.71,0.48,0.52,0.65
10/19/2022 1:00,1,1,0.2,6.8,1.72,0.52,,1,0.2,0,1,0.2,0,0,0.2,0,0,6.8,6.79,6.78,1.72,1.71,1.69,0.52,0.65,0.79
10/19/2022 2:00,0.2,0.2,0,6.79,1.71,0.65,,0.2,0,0,0.2,0,0,0,0,0,0,6.79,6.78,6.77,1.71,1.69,1.68,0.65,0.79,0.92
10/19/2022 3:00,0,0,0,6.78,1.69,0.79,,0,0,0,0,0,0,0.8,0,0,0,6.78,6.77,6.77,1.69,1.68,1.67,0.79,0.92,1.06
10/19/2022 4:00,0,0,0,6.77,1.68,0.92,,0,0,0.8,0,0,0.8,1.6,0,0,0.4,6.77,6.77,6.76,1.68,1.67,1.65,0.92,1.06,1.19
10/19/2022 5:00,0,0,0,6.77,1.67,1.06,,0,0.8,1.6,0,0.8,1.6,1.4,0,0.4,3.8,6.77,6.76,6.76,1.67,1.65,1.64,1.06,1.19,1.33
10/19/2022 6:00,0.8,0.8,0.4,6.76,1.65,1.19,,0.8,1.6,1.4,0.8,1.6,1.4,2,0.4,3.8,2,6.76,6.76,6.76,1.65,1.64,1.64,1.19,1.33,1.38
10/19/2022 7:00,1.6,1.6,3.8,6.76,1.64,1.33,,1.6,1.4,2,1.6,1.4,2,0.6,3.8,2,2.2,6.76,6.76,6.76,1.64,1.64,1.63,1.33,1.38,1.42
10/19/2022 8:00,1.4,1.4,2,6.76,1.64,1.38,,1.4,2,0.6,1.4,2,0.6,0,2,2.2,0,6.76,6.76,6.76,1.64,1.63,1.63,1.38,1.42,1.47
10/19/2022 9:00,2,2,2.2,6.76,1.63,1.42,,2,0.6,0,2,0.6,0,1.6,2.2,0,0,6.76,6.76,6.77,1.63,1.63,1.63,1.42,1.47,1.45
10/19/2022 10:00,0.6,0.6,0,6.76,1.63,1.47,,0.6,0,1.6,0.6,0,1.6,1.2,0,0,0.6,6.76,6.77,6.78,1.63,1.63,1.63,1.47,1.45,1.44
10/19/2022 11:00,0,0,0,6.77,1.63,1.45,,0,1.6,1.2,0,1.6,1.2,1.2,0,0.6,1.4,6.77,6.78,6.79,1.63,1.63,1.63,1.45,1.44,1.42
10/19/2022 12:00,1.6,1.6,0.6,6.78,1.63,1.44,,1.6,1.2,1.2,1.6,1.2,1.2,1.6,0.6,1.4,0.8,6.78,6.79,6.8,1.63,1.63,1.64,1.44,1.42,1.38
10/19/2022 13:00,1.2,1.2,1.4,6.79,1.63,1.42,,1.2,1.2,1.6,1.2,1.2,1.6,2.4,1.4,0.8,0.2,6.79,6.8,6.8,1.63,1.64,1.64,1.42,1.38,1.33
10/19/2022 14:00,1.2,1.2,0.8,6.8,1.64,1.38,,1.2,1.6,2.4,1.2,1.6,2.4,1,0.8,0.2,0,6.8,6.8,6.81,1.64,1.64,1.65,1.38,1.33,1.29
10/19/2022 15:00,1.6,1.6,0.2,6.8,1.64,1.33,,1.6,2.4,1,1.6,2.4,1,0.8,0.2,0,0,6.8,6.81,6.8,1.64,1.65,1.65,1.33,1.29,1.21
10/19/2022 16:00,2.4,2.4,0,6.81,1.65,1.29,,2.4,1,0.8,2.4,1,0.8,0,0,0,0,6.81,6.8,6.8,1.65,1.65,1.65,1.29,1.21,1.13
10/19/2022 17:00,1,1,0,6.8,1.65,1.21,,1,0.8,0,1,0.8,0,0,0,0,0,6.8,6.8,6.79,1.65,1.65,1.65,1.21,1.13,1.05
10/19/2022 18:00,0.8,0.8,0,6.8,1.65,1.13,,0.8,0,0,0.8,0,0,0,0,0,0,6.8,6.79,6.78,1.65,1.65,1.65,1.13,1.05,0.94
10/19/2022 19:00,0,0,0,6.79,1.65,1.05,,0,0,0,0,0,0,0.8,0,0,0,6.79,6.78,6.78,1.65,1.65,1.64,1.05,0.94,0.83
10/19/2022 20:00,0,0,0,6.78,1.65,0.94,,0,0,0.8,0,0,0.8,0,0,0,0,6.78,6.78,6.77,1.65,1.64,1.64,0.94,0.83,0.72
10/19/2022 21:00,0,0,0,6.78,1.64,0.83,,0,0.8,0,0,0.8,0,0,0,0,0.2,6.78,6.77,6.75,1.64,1.64,1.63,0.83,0.72,0.65
10/19/2022 22:00,0.8,0.8,0,6.77,1.64,0.72,,0.8,0,0,0.8,0,0,0,0,0.2,0,6.77,6.75,6.74,1.64,1.63,1.62,0.72,0.65,0.57
10/19/2022 23:00,0,0,0.2,6.75,1.63,0.65,,0,0,0,0,0,0,0,0.2,0,0,6.75,6.74,6.72,1.63,1.62,1.61,0.65,0.57,0.5
10/20/2022 0:00,0,0,0,6.74,1.62,0.57,,0,0,0,0,0,0,0,0,0,0,6.74,6.72,6.71,1.62,1.61,1.6,0.57,0.5,0.56
10/20/2022 1:00,0,0,0,6.72,1.61,0.5,,0,0,0,0,0,0,0,0,0,0,6.72,6.71,6.7,1.61,1.6,1.59,0.5,0.56,0.63
10/20/2022 2:00,0,0,0,6.71,1.6,0.56,,0,0,0,0,0,0,0,0,0,0,6.71,6.7,6.69,1.6,1.59,1.58,0.56,0.63,0.69
10/20/2022 3:00,0,0,0,6.7,1.59,0.63,,0,0,0,0,0,0,0,0,0,0,6.7,6.69,6.68,1.59,1.58,1.57,0.63,0.69,0.81
10/20/2022 4:00,0,0,0,6.69,1.58,0.69,,0,0,0,0,0,0,0,0,0,0,6.69,6.68,6.67,1.58,1.57,1.56,0.69,0.81,0.92
10/20/2022 5:00,0,0,0,6.68,1.57,0.81,,0,0,0,0,0,0,0,0,0,0,6.68,6.67,6.66,1.57,1.56,1.55,0.81,0.92,1.04
10/20/2022 6:00,0,0,0,6.67,1.56,0.92,,0,0,0,0,0,0,0,0,0,0.2,6.67,6.66,6.65,1.56,1.55,1.54,0.92,1.04,1.07
10/20/2022 7:00,0,0,0,6.66,1.55,1.04,,0,0,0,0,0,0,0,0,0.2,0,6.66,6.65,6.65,1.55,1.54,1.52,1.04,1.07,1.09
10/20/2022 8:00,0,0,0.2,6.65,1.54,1.07,,0,0,0,0,0,0,0,0.2,0,0,6.65,6.65,6.64,1.54,1.52,1.51,1.07,1.09,1.12
10/20/2022 9:00,0,0,0,6.65,1.52,1.09,,0,0,0,0,0,0,0,0,0,0,6.65,6.64,6.63,1.52,1.51,1.5,1.09,1.12,1.06
10/20/2022 10:00,0,0,0,6.64,1.51,1.12,,0,0,0,0,0,0,0,0,0,0,6.64,6.63,6.62,1.51,1.5,1.5,1.12,1.06,1.01
10/20/2022 11:00,0,0,0,6.63,1.5,1.06,,0,0,0,0,0,0,0,0,0,0,6.63,6.62,6.61,1.5,1.5,1.49,1.06,1.01,0.95
10/20/2022 12:00,0,0,0,6.62,1.5,1.01,,0,0,0,0,0,0,0,0,0,0,6.62,6.61,6.6,1.5,1.49,1.48,1.01,0.95,0.9
10/20/2022 13:00,0,0,0,6.61,1.49,0.95,,0,0,0,0,0,0,0,0,0,0,6.61,6.6,6.6,1.49,1.48,1.48,0.95,0.9,0.86
10/20/2022 14:00,0,0,0,6.6,1.48,0.9,,0,0,0,0,0,0,0,0,0,0,6.6,6.6,6.59,1.48,1.48,1.47,0.9,0.86,0.81
10/20/2022 15:00,0,0,0,6.6,1.48,0.86,,0,0,0,0,0,0,0,0,0,0,6.6,6.59,6.58,1.48,1.47,1.46,0.86,0.81,0.78
10/20/2022 16:00,0,0,0,6.59,1.47,0.81,,0,0,0,0,0,0,0,0,0,0,6.59,6.58,6.58,1.47,1.46,1.45,0.81,0.78,0.74
10/20/2022 17:00,0,0,0,6.58,1.46,0.78,,0,0,0,0,0,0,0,0,0,0,6.58,6.58,6.57,1.46,1.45,1.44,0.78,0.74,0.71
10/20/2022 18:00,0,0,0,6.58,1.45,0.74,,0,0,0,0,0,0,2.8,0,0,0,6.58,6.57,6.57,1.45,1.44,1.43,0.74,0.71,0.64
10/20/2022 19:00,0,0,0,6.57,1.44,0.71,,0,0,2.8,0,0,2.8,4.4,0,0,1,6.57,6.57,6.56,1.44,1.43,1.43,0.71,0.64,0.57
10/20/2022 20:00,0,0,0,6.57,1.43,0.64,,0,2.8,4.4,0,2.8,4.4,6.8,0,1,1.6,6.57,6.56,6.56,1.43,1.43,1.42,0.64,0.57,0.5
10/20/2022 21:00,2.8,2.8,1,6.56,1.43,0.57,,2.8,4.4,6.8,2.8,4.4,6.8,1.2,1,1.6,0.4,6.56,6.56,6.56,1.43,1.42,1.41,0.57,0.5,0.4
10/20/2022 22:00,4.4,4.4,1.6,6.56,1.42,0.5,,4.4,6.8,1.2,4.4,6.8,1.2,0,1.6,0.4,1,6.56,6.56,6.57,1.42,1.41,1.4,0.5,0.4,0.31
10/20/2022 23:00,6.8,6.8,0.4,6.56,1.41,0.4,,6.8,1.2,0,6.8,1.2,0,0,0.4,1,0,6.56,6.57,6.57,1.41,1.4,1.39,0.4,0.31,0.21
10/21/2022 0:00,1.2,1.2,1,6.57,1.4,0.31,,1.2,0,0,1.2,0,0,0,1,0,0,6.57,6.57,6.57,1.4,1.39,1.38,0.31,0.21,0.24
10/21/2022 1:00,0,0,0,6.57,1.39,0.21,,0,0,0,0,0,0,0,0,0,0,6.57,6.57,6.58,1.39,1.38,1.38,0.21,0.24,0.27
10/21/2022 2:00,0,0,0,6.57,1.38,0.24,,0,0,0,0,0,0,0,0,0,0,6.57,6.58,6.58,1.38,1.38,1.37,0.24,0.27,0.3
10/21/2022 3:00,0,0,0,6.58,1.38,0.27,,0,0,0,0,0,0,0,0,0,0,6.58,6.58,6.58,1.38,1.37,1.36,0.27,0.3,0.44
10/21/2022 4:00,0,0,0,6.58,1.37,0.3,,0,0,0,0,0,0,0,0,0,0,6.58,6.58,6.58,1.37,1.36,1.35,0.3,0.44,0.59
10/21/2022 5:00,0,0,0,6.58,1.36,0.44,,0,0,0,0,0,0,0,0,0,0,6.58,6.58,6.58,1.36,1.35,1.34,0.44,0.59,0.73
10/21/2022 6:00,0,0,0,6.58,1.35,0.59,,0,0,0,0,0,0,0,0,0,0,6.58,6.58,6.57,1.35,1.34,1.33,0.59,0.73,0.81
10/21/2022 7:00,0,0,0,6.58,1.34,0.73,,0,0,0,0,0,0,0,0,0,0,6.58,6.57,6.56,1.34,1.33,1.32,0.73,0.81,0.89
10/21/2022 8:00,0,0,0,6.57,1.33,0.81,,0,0,0,0,0,0,0,0,0,0,6.57,6.56,6.55,1.33,1.32,1.31,0.81,0.89,0.97
10/21/2022 9:00,0,0,0,6.56,1.32,0.89,,0,0,0,0,0,0,0,0,0,0,6.56,6.55,6.55,1.32,1.31,1.3,0.89,0.97,0.94
10/21/2022 10:00,0,0,0,6.55,1.31,0.97,,0,0,0,0,0,0,0,0,0,0,6.55,6.55,6.54,1.31,1.3,1.3,0.97,0.94,0.91
10/21/2022 11:00,0,0,0,6.55,1.3,0.94,,0,0,0,0,0,0,0,0,0,0,6.55,6.54,6.54,1.3,1.3,1.29,0.94,0.91,0.88
10/21/2022 12:00,0,0,0,6.54,1.3,0.91,,0,0,0,0,0,0,0,0,0,0,6.54,6.54,6.53,1.3,1.29,1.29,0.91,0.88,0.83
10/21/2022 13:00,0,0,0,6.54,1.29,0.88,,0,0,0,0,0,0,1.4,0,0,0,6.54,6.53,6.53,1.29,1.29,1.28,0.88,0.83,0.78
10/21/2022 14:00,0,0,0,6.53,1.29,0.83,,0,0,1.4,0,0,1.4,3.2,0,0,0.8,6.53,6.53,6.52,1.29,1.28,1.28,0.83,0.78,0.73
10/21/2022 15:00,0,0,0,6.53,1.28,0.78,,0,1.4,3.2,0,1.4,3.2,0.6,0,0.8,1.2,6.53,6.52,6.52,1.28,1.28,1.28,0.78,0.73,0.72
10/21/2022 16:00,1.4,1.4,0.8,6.52,1.28,0.73,,1.4,3.2,0.6,1.4,3.2,0.6,1.8,0.8,1.2,1.8,6.52,6.52,6.52,1.28,1.28,1.27,0.73,0.72,0.7
10/21/2022 17:00,3.2,3.2,1.2,6.52,1.28,0.72,,3.2,0.6,1.8,3.2,0.6,1.8,2.2,1.2,1.8,1,6.52,6.52,6.52,1.28,1.27,1.27,0.72,0.7,0.69
10/21/2022 18:00,0.6,0.6,1.8,6.52,1.27,0.7,,0.6,1.8,2.2,0.6,1.8,2.2,1,1.8,1,3.8,6.52,6.52,6.53,1.27,1.27,1.26,0.7,0.69,0.63
10/21/2022 19:00,1.8,1.8,1,6.52,1.27,0.69,,1.8,2.2,1,1.8,2.2,1,1,1,3.8,13.6,6.52,6.53,6.53,1.27,1.26,1.26,0.69,0.63,0.57
10/21/2022 20:00,2.2,2.2,3.8,6.53,1.26,0.63,,2.2,1,1,2.2,1,1,5.6,3.8,13.6,1.2,6.53,6.53,6.54,1.26,1.26,1.25,0.63,0.57,0.51
10/21/2022 21:00,1,1,13.6,6.53,1.26,0.57,,1,1,5.6,1,1,5.6,0,13.6,1.2,7.2,6.53,6.54,6.56,1.26,1.25,1.26,0.57,0.51,0.4
10/21/2022 22:00,1,1,1.2,6.54,1.25,0.51,,1,5.6,0,1,5.6,0,5.4,1.2,7.2,8.6,6.54,6.56,6.59,1.25,1.26,1.26,0.51,0.4,0.28
10/21/2022 23:00,5.6,5.6,7.2,6.56,1.26,0.4,,5.6,0,5.4,5.6,0,5.4,9.4,7.2,8.6,16.8,6.56,6.59,6.61,1.26,1.26,1.27,0.4,0.28,0.17
10/22/2022 0:00,0,0,8.6,6.59,1.26,0.28,,0,5.4,9.4,0,5.4,9.4,18,8.6,16.8,23.2,6.59,6.61,6.9,1.26,1.27,1.29,0.28,0.17,0.15
10/22/2022 1:00,5.4,5.4,16.8,6.61,1.27,0.17,,5.4,9.4,18,5.4,9.4,18,12.4,16.8,23.2,10.4,6.61,6.9,7.19,1.27,1.29,1.32,0.17,0.15,0.14
10/22/2022 2:00,9.4,9.4,23.2,6.9,1.29,0.15,,9.4,18,12.4,9.4,18,12.4,20.2,23.2,10.4,13,6.9,7.19,7.48,1.29,1.32,1.34,0.15,0.14,0.12
10/22/2022 3:00,18,18,10.4,7.19,1.32,0.14,,18,12.4,20.2,18,12.4,20.2,28.6,10.4,13,16,7.19,7.48,8.22,1.32,1.34,1.48,0.14,0.12,0.26
10/22/2022 4:00,12.4,12.4,13,7.48,1.34,0.12,,12.4,20.2,28.6,12.4,20.2,28.6,62.2,13,16,11.4,7.48,8.22,8.96,1.34,1.48,1.61,0.12,0.26,0.39
10/22/2022 5:00,20.2,20.2,16,8.22,1.48,0.26,,20.2,28.6,62.2,20.2,28.6,62.2,19,16,11.4,2.8,8.22,8.96,9.7,1.48,1.61,1.75,0.26,0.39,0.53
10/22/2022 6:00,28.6,28.6,11.4,8.96,1.61,0.39,,28.6,62.2,19,28.6,62.2,19,8.4,11.4,2.8,0.2,8.96,9.7,10.19,1.61,1.75,1.96,0.39,0.53,0.67
10/22/2022 7:00,62.2,62.2,2.8,9.7,1.75,0.53,,62.2,19,8.4,62.2,19,8.4,4.8,2.8,0.2,0.4,9.7,10.19,10.68,1.75,1.96,2.18,0.53,0.67,0.8
10/22/2022 8:00,19,19,0.2,10.19,1.96,0.67,,19,8.4,4.8,19,8.4,4.8,0,0.2,0.4,0,10.19,10.68,11.17,1.96,2.18,2.39,0.67,0.8,0.94
10/22/2022 9:00,8.4,8.4,0.4,10.68,2.18,0.8,,8.4,4.8,0,8.4,4.8,0,0,0.4,0,0,10.68,11.17,10.87,2.18,2.39,2.47,0.8,0.94,0.95
10/22/2022 10:00,4.8,4.8,0,11.17,2.39,0.94,,4.8,0,0,4.8,0,0,0,0,0,0,11.17,10.87,10.58,2.39,2.47,2.55,0.94,0.95,0.97
10/22/2022 11:00,0,0,0,10.87,2.47,0.95,,0,0,0,0,0,0,0.8,0,0,0,10.87,10.58,10.28,2.47,2.55,2.63,0.95,0.97,0.98
10/22/2022 12:00,0,0,0,10.58,2.55,0.97,,0,0,0.8,0,0,0.8,0,0,0,0,10.58,10.28,9.78,2.55,2.63,2.57,0.97,0.98,0.92
10/22/2022 13:00,0,0,0,10.28,2.63,0.98,,0,0.8,0,0,0.8,0,0,0,0,0,10.28,9.78,9.27,2.63,2.57,2.52,0.98,0.92,0.87
10/22/2022 14:00,0.8,0.8,0,9.78,2.57,0.92,,0.8,0,0,0.8,0,0,0,0,0,0,9.78,9.27,8.77,2.57,2.52,2.46,0.92,0.87,0.81
10/22/2022 15:00,0,0,0,9.27,2.52,0.87,,0,0,0,0,0,0,0,0,0,0,9.27,8.77,8.54,2.52,2.46,2.39,0.87,0.81,0.79
10/22/2022 16:00,0,0,0,8.77,2.46,0.81,,0,0,0,0,0,0,0,0,0,0,8.77,8.54,8.31,2.46,2.39,2.32,0.81,0.79,0.76
10/22/2022 17:00,0,0,0,8.54,2.39,0.79,,0,0,0,0,0,0,0,0,0,0,8.54,8.31,8.08,2.39,2.32,2.25,0.79,0.76,0.74
10/22/2022 18:00,0,0,0,8.31,2.32,0.76,,0,0,0,0,0,0,0,0,0,0,8.31,8.08,7.97,2.32,2.25,2.21,0.76,0.74,0.71
